group,key,val
16,AAAAAABBBCCDDEFG,1
16,AAAAABBBBBCCCCCD,0
16,AAAAAAABBBBBCCDE,0
16,AAAAAAAAAAAAAABC,0
16,AAAAAAABBBBCCCDE,0
16,AAAAABBBCCCDDEEF,0
16,AAAAAABBBBBCCCCC,0
16,AAABBBCCCDEFGHIJ,21
16,AAAAAABBBBBBCCDE,0
16,AAABBBCCDDEFGHIJ,242
16,AABBCCDDEEFFGGHI,5
16,AAAAAAAAAABBCDEF,0
16,AAAAAABBBCCCDEFG,0
16,AAAAAAAAAABBBBBC,0
16,AAAAAAABBBBBBCDE,0
16,AAAABBBCCCDDEEFF,1
16,AAAAAAAAAABBBBCD,0
16,AABBCCDDEEFFGHIJ,80
16,AAAAABBBCCDDEEFF,0
16,AAAAAAABBBBCCCCD,0
16,AAAAABBBBBCCCCDE,0
16,AAAAABBBBBCDEFGH,0
16,AAAAAAAAAAABBBCC,0
16,AAAAABBBCDEFGHIJ,3
16,AAAAAAAABBBCCCDD,0
16,AAAABBBBCCCDDEFG,2
16,AAAAAAABBBCCCDDE,0
16,AAAAAABBBCCCDDEE,0
16,AAAAABBBBCDEFGHI,1
16,AAAAAAABBBCCCDEF,0
16,AAAABBCCDDEEFFGH,8
16,AAAAAAAABBBBCDEF,0
16,AAAAAABBBBBCCDDE,0
16,AAAAAABBBBBBCCCC,0
16,AAAAAAAAAABBBCDE,0
16,AAAABBBBCCDDEEFG,1
16,AAAABBBBCCCDDDEF,0
16,AAAAAABBBBBBCCCD,0
16,AAABBCCDDEEFGHIJ,353
16,AAABBCDEFGHIJKLM,61
16,AAAAAAAAAAABBCCD,0
16,AAAAABBBBBCCCDDE,0
16,AAABCDEFGHIJKLMN,1
16,AAAAABBBBCCCDEFG,0
16,AAAAAAABBBCCDEFG,0
16,AAAAAAAABBBCDEFG,0
16,AAAAABBBBBCCDDEE,0
16,AAAAAABBBBCCCCDE,0
16,AAAABBCCDDEEFGHI,55
16,AAAAAABBCCDDEEFF,0
16,AAAAABBCCDDEEFFG,0
16,AAAAAABBBBCCCDDD,0
16,AAAAAAAAABBBBBBC,0
16,AAAAAAAAAABBBCCC,0
16,AAAAAAABBBCCDDEF,0
16,AAABBBCDEFGHIJKL,31
16,AAAABBCCDDEEFFGG,1
16,AAAAAAABBBBCCDEF,0
16,AAAAAAAAAAAABBBC,0
16,AAAAAABBCDEFGHIJ,0
16,AAAAAAAAABBBBBCD,0
16,AAAAAAAABBBBBBBB,0
16,AAAABBBBCCCCDEFG,0
16,AAAAAAABBBBBBCCC,0
16,AAAABBBCCCDDDEFG,1
16,AAAAAABBBBBCDEFG,0
16,AAAAAABBBBBCCDEF,0
16,AAAAAABBCCDEFGHI,0
16,AAAAAAAAAAAAABBB,0
16,AAAAAAABBBBCCCDD,0
16,AAAAAAAABBBCCDDE,0
16,AAAABBBBCCCCDDEE,0
16,AAAAAAABBBBBCCCD,0
16,AAAAAAAAABBBBCCD,0
16,AAAAAAAAAAAABBCC,0
16,AABBCCDDEFGHIJKL,294
16,AAAAAAAAAAAAABCD,0
16,AAAAAABBBCDEFGHI,0
16,AAAAAAAABBCCDEFG,0
16,AAAAAAAAABBBBBBB,0
16,AAAAABBBBCCCCDDE,0
16,AAAAAAABBBCCDDEE,0
16,AAAABBBCCCDDEFGH,20
16,AAAAAAAAABBBBCDE,0
16,AAAABBBBCCDDEEFF,0
16,AAAAAAABBCCDDEFG,0
16,AAAAAAAAAAAAAABB,0
16,AABBCCDDEEFGHIJK,240
16,AAAAAABBBCCDEFGH,0
16,AAAAAAABBBBCCDDE,0
16,AAAABBBCCDEFGHIJ,73
16,AAAAAAABBBBBCDEF,0
16,AAAAAAABCDEFGHIJ,0
16,AAAAAAAABBBBBBBC,0
16,AAABBCCDDEEFFGHI,83
16,AAAAABBBBBCCDEFG,0
16,AAAAAAABBCCDDEEF,0
16,AAAAABCDEFGHIJKL,3
16,AAAABBBBCCCCDDDE,0
17,AAAAABBBBCCDDEEFF,0
17,AAAAAAABBBBBBCCDE,0
17,AAAAABBBBCCDDEEFG,0
17,AAAABBBCDEFGHIJKL,6
17,AAAAAAAAABCDEFGHI,0
17,AAAAAAAABBBBCCCCD,0
17,AAAABBBBCCCDDDEFG,0
17,AAAAAABBBBBCCDDEF,0
17,AAABBBCDEFGHIJKLM,3
17,AAAAAABBBBBCDEFGH,0
17,AAAAAABBBBCDEFGHI,0
17,AAABBCCDDEEFFGHIJ,97
17,AAAAABBBBBCCCDEFG,0
17,AAAABBBCCCDDEFGHI,17
17,AAAAAAAABBBBCCCDE,0
17,AAAAAAAAABBBBBCCC,0
17,AAAABBBBCCCDDDEEF,0
17,AAAAAAABBBBCCCDEF,0
17,AAAAAAABBBBCCDDEF,0
17,AAAAAAABBBBBBBCDE,0
17,AAAAAABBBBBBCCCCD,0
17,AAABBBCCCDDDEEFFG,0
17,AAAAAAABBBCCCDDDE,0
17,AAAAAAAABBBBBBCCD,0
17,AAAAABBBBBCCCCDDD,0
17,AAAAAABBBBCCCCDDE,0
17,AAAAAAAAAAAAAABBC,0
17,AAAAABBBBCCCDDDEE,0
17,AAAAAAAABBBBBCDEF,0
17,AAAAAABBBCCDDEFGH,1
17,AAAABBCCDDEEFFGGH,1
17,AAAAABBBBCCCCDEFG,0
17,AAAAAAAAABBBCCCDE,0
17,AAAABBBBCCDDEEFGH,3
17,AAAAAAABBBBCCCDDE,0
17,AAAABBBBCCCDDEEFF,0
17,AAAAABBBCCCDDDEFG,0
17,AAAABBBBCDEFGHIJK,1
17,AAAAAABBBBBBCCCDE,0
17,AAAAAAAAABBBBCCCD,0
17,AAAAAABBBBCCCCDEF,0
17,AAAAAAAAAAAABBBCC,0
17,AAAAAAABBBCCDDEFG,0
17,AAAAAAAAAABBBBBBB,0
17,AAAAAABBBCDEFGHIJ,0
17,AAAAAAAAABBBBBCDE,0
17,AAABBBCCDDEEFGHIJ,151
17,AAAAAABBCDEFGHIJK,1
17,AAAAAAAABBBCDEFGH,0
17,AAAAAAABBBCCCDDEE,0
17,AAAAAAAAAABBCCDEF,0
17,AAAAAAAABBBCCCDDD,0
17,AAABCDEFGHIJKLMNO,0
17,AAAAAAAAABBCCDEFG,0
17,AAAAAABBCCDDEEFGH,0
17,AAAAABBCCDDEEFFGH,2
17,AAAAAAABBBBBBCDEF,0
17,AAAAAABBBCCCDDDEE,0
17,AAAAAABBBCCCDDEFG,1
17,AAAABBCCDDEEFFGHI,15
17,AAAAABBCCDDEEFFGG,0
17,AAAAAAABBBCCDDEEF,0
17,AAAAAAAAABBCCDDEF,0
17,AAAAAABBBBCCDDEFG,0
17,AAAAAAAAAAABBBBCC,0
17,AAAAAAAAABBCCDDEE,0
17,AAAAABBBBBCCDEFGH,0
17,ABCDEFGHIJKLMNOPQ,0
17,AAAAAAAAAAAAAAAAA,0
17,AAABBBCCCDEFGHIJK,10
17,AAAAAAAAAABBCDEFG,0
17,AAAAAABBBBBCCCDEF,0
17,AAABBBCCCDDDEEFGH,1
17,AAAAAAAAABBBBBBCC,0
17,AAAAAAAABBBBBCCDE,0
17,AAAAAAAABBBBCCCDD,0
17,AAAAAAAABBBBBBBBC,0
17,AAAAAABBBBCCDDEEF,0
17,AAAAABBBBBCCCCDDE,0
17,AAAAAAAABBBBBBBCC,0
17,AAABBBCCDDEEFFGHI,51
17,AAAAAAABCDEFGHIJK,0
17,AAAABBCDEFGHIJKLM,11
17,AAAAAAAAAAAAABBCD,0
17,AAABBCCDDEEFFGGHI,19
17,AAAABBBBCCCDDEEFG,0
17,AAAABBBBCCCDDEFGH,3
17,AAAAAAAAABBBCCCDD,0
17,AABBCCDDEEFFGHIJK,65
17,AAAAAABBBBBBCCCCC,0
17,AAABBBCCDEFGHIJKL,40
17,AAAAAAAAAAAAAABCD,0
17,AAAAAABBBBBCCCCCD,0
17,AAAAAAAAAABBBBCCD,0
17,AAAAAAAAAABBBBBCD,0
17,AAAAAAAAAAABBCCDE,0
17,AAAAABBBCCCDDDEEE,0
17,AAAAABBBBBCCCCDEF,0
17,AAAAAAAAAAAAAAAAB,0
17,AAAAAAAAAABBBBBBC,0
17,AAAAABBBBBCDEFGHI,0
17,AAAAAAAAABBBBCDEF,0
17,AAAAABBBBCCCCDDDD,0
17,AAAAAABBBBBCCCDDE,0
17,AAABBBCCDDEEFFGGH,3
17,AAAAAAAAAAABBBBCD,0
17,AAAAAAAABBBBCDEFG,0
17,AAAAAABBBBCCCCDDD,0
17,AAAAABBBBBCCCDDEF,0
17,AAAAAAAAABBBBBBBB,0
17,AAAAAAABBCDEFGHIJ,0
17,AAAAAAAAAAAABBBCD,0
17,AAAABBBCCCDEFGHIJ,12
17,AAAABBBCCDDEFGHIJ,59
17,AAAAAAAAAABBBCDEF,0
17,AAABBBCCCDDEEFGHI,38
17,AAAAABBBCCCDDDEEF,0
17,AAAAAAAABBBCCDDEF,0
17,AAAAAABBCCDDEFGHI,0
17,AAAAAAAAAAABBBBBB,0
17,AAAAAAAAAAAAABBCC,0
17,AAAAABBBBBCCDDEEF,0
17,AAAAAAAAABBBBCCCC,0
17,AAAAABBBCCDEFGHIJ,3
17,AAAABBBCCCDDDEEFF,0
17,AAAAAAABBBBBBCCCD,0
17,AAAAAAABBBCCDEFGH,0
17,AAAAAAAABBCCDDEEF,0
17,AAABBBCCCDDEEFFGH,8
17,AAAAAAABBBBBCCCCD,0
17,AAAAAAABBBBCCDEFG,0
17,AAAABBBCCCDDDEEEF,0
17,AAAAAABBCCDDEEFFG,0
17,AAAAAAAAAABBBCCDD,0
17,AAAAAAABBBBBCCDDE,0
17,AAAAABBBBBCCDDEFG,0
17,AAAAAABBBBCCCDDEE,0
17,AAAAABBBCCDDEEFGH,0
17,AAABBCCDDEEFFGGHH,0
17,AAAAAAAABBBBBCCCC,0
17,AAAABBBBCCDDEFGHI,5
17,AAAAAABBBBCCCDDDE,0
17,AAAAABBBBCCCDEFGH,0
17,AAAABBBBCCCCDEFGH,0
17,AAAAAAAABBBCCDEFG,0
17,AAAABBBCCDDEEFFGH,8
17,AAAAAAAAABBBCCDEF,0
17,AAAABBBBCCCCDDDEE,0
17,AAAAAABBBBBBCDEFG,0
17,AAAAABBBCCCDDEEFG,0
17,AAAABBBCCDEFGHIJK,33
17,AAAAAAAAAABBBBBCC,0
17,AAAAABBBCDEFGHIJK,1
17,AAAAAAAABBBBBBCCC,0
17,AAAABCDEFGHIJKLMN,2
17,AAAABBCCDDEEFGHIJ,43
17,AAAAAABBBBCCCDEFG,0
17,AAAAAAAAAAABBBCCC,0
17,AAAAAAABBCCDEFGHI,0
17,AAAAAAAAAAAABBCCD,0
17,AABBCCDDEFGHIJKLM,82
17,AAAAABBBBCCCDDEEF,0
17,AAAAAAAAAABBBBCDE,0
17,AAAAAAAAABBBCDEFG,0
17,AAAABBBBCCCCDDEEF,0
17,AAAABBBBCCDDEEFFG,1
17,AAAAAAAABBBCCDDEE,0
17,AAAAAAAAABBBBBCCD,0
17,AAAAAAABBBBBCCCCC,0
17,AAAAAABBBCCCDDDEF,0
17,AAAABBBBCCCDEFGHI,2
17,AAABBCDEFGHIJKLMN,14
17,AAAABBCCDEFGHIJKL,36
17,AAAAAABBBCCCDDEEF,0
17,AAAAAAABBBCDEFGHI,0
17,AABCDEFGHIJKLMNOP,0
17,AAAAAAABBBBBCDEFG,0
17,AAAAABBBBCDEFGHIJ,0
17,AAAAAAABBBBBBBCCC,0
17,AAAAAAAAAAAAABBBB,0
17,AAAAAAABBBBCCCCDE,0
17,AAAAAAAAAAABBCCDD,0
17,AAAABBBCCDDEEFGHI,39
17,AAAAAAAABBBCCCDEF,0
17,AAAAAAAAAAABBBCDE,0
17,AAAAAAAAAABBBCCDE,0
17,AAAAAAAAAABBBCCCD,0
17,AAAABBBCCCDDEEFGH,9
17,AAAABBBBCCCCDDDDE,0
17,AAAAAAAAAAAAAABBB,0
17,AAAAAAAABBCCDDEFG,0
17,AAABBBCCCDDDEEEFG,1
17,AAAAAAAAABBBBCCDE,0
17,AAAAAAAAAABBCCDDE,0
17,AAAAAAAABBBBCCDEF,0
17,AAAAABBBCCDDEFGHI,6
17,AAAABBBBCCCCDDEFG,0
17,AAAABBBBCCCDDDEEE,0
17,AAAAAABBBBBCCCDDD,0
17,AAAAAAAAAAAAABCDE,0
17,AAAAABCDEFGHIJKLM,1
17,AAAAAABBBCCDDEEFG,0
17,AAAABBCCDDEFGHIJK,59
17,AAAAAABBBCCDEFGHI,1
17,AAAAAABBBBBCCDDEE,0
17,AAAAAAABBBBCCCCDD,0
17,AAAAAAAAAAABBCDEF,0
17,AAAAAAAAABBBCCDDE,0
17,AAAAAAAAAAAABCDEF,0
17,AAAABBBCCDDEEFFGG,0
17,AAAAAAAAABBBBBBCD,0
17,AAAAAAAAABBBBCCDD,0
17,AAAAAAAAAAAABBCDE,0
17,AABBCCDEFGHIJKLMN,19
17,AAAAABBCCDDEEFGHI,7
17,AAAABBBBCCDEFGHIJ,3
17,AAAAABBBCCCDDEEFF,0
17,AAAAAABCDEFGHIJKL,0
17,AABBCDEFGHIJKLMNO,1
17,AAAAABBBBBCCCCCDD,0
17,AAAAAAABBBBCDEFGH,0
17,AAAAAABBBBBCCDEFG,0
17,AAAAABBCCDEFGHIJK,5
17,AAAAABBBBCCCCDDEF,0
17,AAAAABBBBCCCCDDEE,0
17,AAAAABBBCCDDEEFFG,0
17,AAABBBCCCDDDEFGHI,2
17,AAAAAAAAAABCDEFGH,0
17,AAABBCCDDEFGHIJKL,190
17,AAAAAAAABBCDEFGHI,0
17,AAAAAABBBBCCCDDEF,0
17,AAAAAAABBCCDDEEFG,0
17,AAAAABBBBCCCDDEFG,1
17,AAAAAAABBCCDDEFGH,0
17,AAAAABBBBBCCCDDEE,0
17,AAAAABBBBCCDDEFGH,1
17,AAABBBCCDDEFGHIJK,123
17,AAAAAAABBBBBCCCDD,0
17,AAAAABBBBBCCCCCDE,0
17,AAAAAAAABBBBBCCCD,0
17,AAAAABBBBCCCDDDEF,0
17,AABBCCDDEEFFGGHHI,0
17,AAAAAABBBBCCDEFGH,0
17,AAAABBBCCCDDDEEFG,1
17,AAAAAAAAAAAABBBBB,0
17,AAAAAAAAABBBBBBBC,0
17,AAAAAABBBBBCCCCDE,0
17,AAAAAAAABBBBCCDDE,0
17,AAAABBBCCCDDDEFGH,2
17,AAAAAAAABCDEFGHIJ,0
17,AAAAABBBBCCCCDDDE,0
17,AAAAAAABBCCDDEEFF,0
17,AAAAAAABBBCCCDDEF,0
17,AAAAAABBBBBBCCCDD,0
17,AAABBCCDEFGHIJKLM,77
17,AAAAAAAABBBCCCDDE,0
17,AAAAAABBBBBCCCCDD,0
17,AAAAAAABBBBCCDDEE,0
17,AAAABBBBCCCCDDDEF,0
17,AAAAAAABBBBBBBCCD,0
17,AAAAABBBBCCDEFGHI,0
17,AAAAABBCCDDEFGHIJ,7
17,AAAAABBBCCCDEFGHI,1
17,AAAABBBCCCDDEEFFG,0
17,AAAAAAAAAAABBBBBC,0
17,AAABBCCDDEEFGHIJK,255
17,AAAAAAAAAAAAAAABC,0
17,AAAAAAAABBBBBBBCD,0
17,AAAAAABBBBBBCCDDE,0
17,AAAAAAAAAAAABBBBC,0
17,AAAAABBCDEFGHIJKL,3
17,AAAAAAAAAABBBBCCC,0
17,AAABBBCCCDDDEEEFF,0
17,AAAAAABBCCDEFGHIJ,0
17,AABBCCDDEEFGHIJKL,109
17,AAAAAAABBBBBBCCCC,0
17,AABBCCDDEEFFGGHIJ,12
17,AAAAAAAABBBBBBCDE,0
17,AAAAAAABBBBBCCDEF,0
17,AAAAAAABBBBCCCDDD,0
17,AAAAABBBCCCDDEFGH,1
17,AAAAABBBBBCCCDDDE,0
17,AAAAAAAAAAABCDEFG,0
17,AAAAAAABBBBBCCCDE,0
17,AAAAAAAABBBBBCCDD,0
17,AAAAAAABBBCCCDEFG,0
17,AAAAAAAAAAABBBCCD,0
17,AAABBBCCCDDEFGHIJ,28
17,AAAAAAABBBBBBCCDD,0
17,AAAAAAAAABBCDEFGH,0
17,AAAAAAAAAAAAABBBC,0
17,AAAAAAAABBCCDEFGH,0
17,AAAAAABBBCCCDEFGH,0
17,AAAAAAAAAAAAAAABB,0
17,AAABBBCCCDDEEFFGG,0
17,AAAAAABBBCCDDEEFF,0
17,AAAAAABBBBBBCCDEF,0
18,AAAAAAAABBBCCDDEFG,1
18,AAAAAAABBBBBBCCDEF,0
18,AAABBBCCDDEFGHIJKL,59
18,AAAAAAAAAAABBBBBCC,0
18,AAAAAAAAABBCCDEFGH,0
18,AAAABBBCCCDEFGHIJK,2
18,AAAAAABBBBBBCCCDEF,0
18,AAAAAAABBBBBCCDDEE,0
18,AAAAAAABBCDEFGHIJK,0
18,AAAAAAABBBCCCDDDEF,0
18,AAAAAAAABBCCDDEEFG,0
18,AAABBBCCCDDDEEFFGH,0
18,AAAAAABBBCCDDEEFGH,0
18,AAAAABBBBBCCCCDDEE,0
18,AAAABBCCDDEFGHIJKL,33
18,AAAAAAAAABBCCDDEEF,0
18,AAAAAAAAAAAABCDEFG,0
18,AAAAAAAAAABBBBCDEF,0
18,AAAAAAABBBBBCCCCDD,0
18,AAAAAABBBBBCCCCDDE,0
18,AAAAAAAAABBBBBBBBB,0
18,AAAAAAABBBBCCDDEEF,0
18,AAAAAAABBBBCCCCDDE,0
18,AAAAAAAABBBBCDEFGH,0
18,AAABBBCCCDDEFGHIJK,19
18,AAAAAAAABBBCCCDEFG,0
18,AAAAAAAABBBBBCCCCD,0
18,AAAAAAABBBBBCCCCCD,0
18,AAAABBBCCCDDDEFGHI,3
18,AAAAAAAAAAAAABBCCD,0
18,AAAAAAAAAAAABBBCCD,0
18,AAAABBBCCCDDDEEFFG,0
18,AAAAAAAAABBBCCCDEF,0
18,AAAAABBBBBCCCDEFGH,0
18,AAAAAABBBBBBCCDEFG,0
18,AAAAABBBBBCCDDEEFF,0
18,AAAABBBCCDEFGHIJKL,12
18,AAAAAAAAABBBCCCDDD,0
18,AAAAAABBBBBCCCDDDE,0
18,AAAAAABBBCCCDDEFGH,0
18,AAAAABBBCDEFGHIJKL,1
18,AAAAAAAAABBBBBBBCC,0
18,AAAAAAAAAAABBBCCDE,0
18,AAAAAAABBCCDDEEFGH,0
18,AAAAABBBBCCCDDDEEF,0
18,AAAAABBBBBCCCCDDEF,0
18,AAAAAAAAAAAABBCDEF,0
18,AAAAAAAAAAABBBBBCD,0
18,AAAAAABBBBBBCCCDDD,0
18,AAAAAAAAAABBBCCCDE,0
18,AAAABCDEFGHIJKLMNO,0
18,AAAAAAABBBBBBBCCCC,0
18,AAAAABBBBCCCCDDDEE,0
18,AAAAAAAAAABBBBBCDE,0
18,AAAAAABBBBCCCDDEEF,0
18,AAAAAAAAABBBBCDEFG,0
18,AAAABBBBCCCDDEFGHI,0
18,AAAAAABBBCCCDEFGHI,0
18,AAAAABBCCDEFGHIJKL,5
18,AAAABBBBCCCCDDDEEF,0
18,AAAAABBBBBCCCCCDDE,0
18,AAAABBBBCCDEFGHIJK,2
18,AAAAAABBBBBCCDDEFG,0
18,AAAAAAAAAAAAAAAABC,0
18,AAAABBCCDDEEFGHIJK,27
18,AAAAAAAAAABCDEFGHI,0
18,AAAABBBCCCDDDEEEFF,0
18,AAAAAAAABBBBCCCCDE,0
18,AAAAABBBBBCCCCCDDD,0
18,AAAAAAAABBBBBCCDEF,0
18,AAAAAAAAAABBBBCCCD,0
18,AAAAAAAAAAAAAABBBC,0
18,AAAABBBBCCCDDDEEFF,0
18,AAABBBCCDDEEFFGGHH,0
18,AAAAAAAAAAAAABBCDE,0
18,AAAAAAABBBCCDDEEFG,0
18,AAAABBBCCDDEFGHIJK,31
18,AAAAAAAAAAAAAAAABB,0
18,AAAAAAAAABBBBBBBCD,0
18,AAAAAAAAAABBBBCCCC,0
18,AAAAAABBCCDEFGHIJK,0
18,AAAAAAAAAAAAAABBBB,0
18,AAAAAAAAAAAABBBBBB,0
18,AAAAAAABBBBBBBCCCD,0
18,AAAAAAAAAAAABBBCCC,0
18,AAAAAABBBBBBCCCCCD,0
18,AAAAAAAABBBCDEFGHI,0
18,AAABBBCCCDDEEFFGHI,8
18,AAAAAAABBBBCDEFGHI,0
18,AAAAAAABBBBBBCCDDE,0
18,AAAAAAAAABBBBBBCCC,0
18,AAAABBCCDEFGHIJKLM,5
18,AAAAABBBBBCCDDEEFG,0
18,AAAAAABBBBBCCDEFGH,0
18,AAAAAAAABBBCCDEFGH,0
18,AAAAAABBBBBCCCCDEF,0
18,AAAAAAAABBBBCCCDDE,0
18,AAAAAAAABBBCCCDDEF,0
18,AAAAAAABBBBBBBCDEF,0
18,AAAAABBBBCCDDEEFFG,0
18,AAAAAABBBBCCCDEFGH,0
18,AAAAAAAAAAAAAAABCD,0
18,AAAAAAABBBBBBBCCDE,0
18,AAAAAAAAABBBBCCCDE,0
18,AAAAAABBCDEFGHIJKL,0
18,AAAAAAABBBBBCCCDEF,0
18,AAAABBBBCCCCDEFGHI,0
18,AAAABBCCDDEEFFGGHH,0
18,AAAAAABBBBBCDEFGHI,0
18,AAAAAABBBBBCCCCDDD,0
18,AAAAAAAAABBBCCDEFG,0
18,AAAAAABBBBBCCCCCDE,0
18,AAAAAAABBBBBBCDEFG,0
18,AAAAABBBBCCCDDDEFG,1
18,AAAAAAAAABBBBBCCCD,0
18,AAAAAAAABBBBBBBCCC,0
18,AABCDEFGHIJKLMNOPQ,0
18,AAAAAAAABBBBBCDEFG,0
18,AAAAAABBBBBBCCCDDE,0
18,AAAAAAAABBBBBBCCDD,0
18,AAAAAAAAAAABCDEFGH,0
18,AAAAAAABBCCDDEEFFG,0
18,AAAAAAAAAAAABBBBCD,0
18,AAAAAAAAAAAAABBBCD,0
18,AAAAAABBBBCCCCDEFG,0
18,AAAAABBBCCCDDDEEEF,0
18,AAAAAAABBBBCCDEFGH,0
18,AAAAABBBBBCCDEFGHI,0
18,AAAAAAAAABBBBBBCCD,0
18,AAAAAAABBBCDEFGHIJ,0
18,AAAAABBBBCCCCDDEFG,0
18,AAAAAAAAAAABBBBCCC,0
18,AAAAAABBBCCCDDDEEF,0
18,AAAABBBCCCDDEEFGHI,13
18,AABBCCDDEEFFGHIJKL,34
18,AAAAAABCDEFGHIJKLM,0
18,AAAAAABBBBBCCCCCDD,0
18,AAAAAAAABBBBCCCDDD,0
18,AABBCCDEFGHIJKLMNO,2
18,AAAAAAABBBBBCCCDDE,0
18,AAAAAAAAAAAAAAABBB,0
18,AAAAAABBBCCDEFGHIJ,1
18,AAAABBBCCCDDEFGHIJ,8
18,AAAAABBBBBCDEFGHIJ,0
18,AAAABBCDEFGHIJKLMN,4
18,AAAAAAAAAAAAABBBBB,0
18,AAAAAAAABBBBBBBCCD,0
18,AAAAAAAABBBBBBCCDE,0
18,AAAAABBBBBCCCDDDEF,0
18,AAAAAAAAAAABBBBBBB,0
18,AAABBCCDDEEFFGGHHI,1
18,AAAAAAAAABBBBCCDEF,0
18,AAAAAABBBCDEFGHIJK,0
18,AAAABBBBCCCCDDDDEE,0
18,AAAABBBCCDDEEFGHIJ,38
18,AAAAAAABBBBCCCDDDE,0
18,AAAAAABBCCDDEEFFGH,0
18,AAAABBBBCCCDDDEEEF,0
18,AAAAABBBCCCDDEEFFG,0
18,AAAAAAABBBBCCCDEFG,0
18,AAAAAAABBCCDDEFGHI,0
18,AAAAAAAAAABBBBBBCD,0
18,AAAAAABBBBCCCDDDEE,0
18,AAAAAAABBBBCCCCDDD,0
18,AAAAAAABBBCCCDDEEF,0
18,AAAAAABBBCCCDDEEFG,0
18,AAAAAABBBCCCDDDEEE,0
18,AAAABBBCCDDEEFFGGH,0
18,AAAAAAABBBCCDDEEFF,0
18,AAAAABBCDEFGHIJKLM,2
18,AAAAAAAAAAABBCCDDE,0
18,AAABBBCCDDEEFFGGHI,8
18,AAAAAAAAAABBBCDEFG,0
18,AAAAAAABBBBBBCCCCC,0
18,ABCDEFGHIJKLMNOPQR,0
18,AAABBCCDDEEFGHIJKL,86
18,AAABBBCCDDEEFGHIJK,73
18,AAAAAAAABCDEFGHIJK,0
18,AAAAABBBBCCCDDEFGH,0
18,AAAAAAAABBCDEFGHIJ,0
18,AAAAAAAAAAAAAABBCC,0
18,AAAABBBCCCDDDEEEFG,0
18,AAAAAABBBBCDEFGHIJ,0
18,AAAAAAAAABBBCDEFGH,0
18,AAAABBBBCCCCDDDEFG,0
18,AAAAAABBBBBBCCDDEF,0
18,AAAAAABBBBCCDEFGHI,1
18,AAAAABBBCCDDEEFFGG,0
18,AAAAABBBCCCDDDEEFF,0
18,AAAAABBBCCDDEEFGHI,6
18,AAAABBBBCCCCDDDEEE,0
18,AAAAAAABBBBBCCDDEF,0
18,AAAAAAAAAABBCCDEFG,0
18,AAAAAAAABBBBCCDDEE,0
18,AAAAAAAAABBBBCCDDE,0
18,AAAABBBCCDDEEFFGHI,8
18,AAAAAAAAAAABBCDEFG,0
18,AAAAAABBBBBBCDEFGH,0
18,AABBCCDDEEFFGGHHII,0
18,AAAAAAAAAAABBBCDEF,0
18,AAAAAABBBBCCCCDDDD,0
18,AAAAABBBBCCCCDEFGH,0
18,AAAAAABBBBCCDDEEFF,0
18,AAAAAAAABBBBBCCCDD,0
18,AAAAABBCCDDEEFFGGH,0
18,AAAAAAABBBBCCCCDEF,0
18,AAAAAAAABBBBBBBCDE,0
18,AAAABBBCDEFGHIJKLM,1
18,AAAAAAAAAAAAAABCDE,0
18,AAAAAABBBBBBCCCCDE,0
18,AAAAAAAABBCCDDEFGH,0
18,AAAAAAAAABBBBBCCDD,0
18,AAAAAABBBBCCCCDDEF,0
18,AAAAAAAAABBBBBBCDE,0
18,AAAAABBBCCCDDEEFGH,3
18,AAAAAAABBBBBBCCCDD,0
18,AAAABBBBCCCDEFGHIJ,1
18,AAABBCCDDEFGHIJKLM,58
18,AAABBBCCCDDDEEEFFF,0
18,AAAAAABBBBCCDDEEFG,0
18,AAAAAAAAAAAABBBBCC,0
18,AAAAABBBBCCCCDDDEF,0
18,AAAAAABBBBBCCCDDEF,0
18,AAAAAAAAAABBBBCCDE,0
18,AAAAAABBBCCDDEFGHI,0
18,AAAAAAAAAAAABBCCDE,0
18,AAABBBCDEFGHIJKLMN,1
18,AAAAAABBCCDDEFGHIJ,1
18,AAAAAAAAAABBBCCCDD,0
18,AAAAAABBBCCCDDDEFG,0
18,AAAAAAAAAAAAAABBCD,0
18,AAAAAAABBBBBBCCCCD,0
18,AAAAAAAABBBBCCCCDD,0
18,AAAAABBBCCCDDDEFGH,0
18,AAAAAAAAABBBBBCDEF,0
18,AAAAABBBCCDEFGHIJK,3
18,AABBCDEFGHIJKLMNOP,0
18,AAABBBCCCDDDEFGHIJ,1
18,AAABBBCCCDDDEEEFFG,0
18,AAAAABBBBCCCDDDEEE,0
18,AAAAAAABBBBBBBCCDD,0
18,AAAAAAABBBBBCCDEFG,0
18,AAAAAAAABBBBBCCCDE,0
18,AAAAAABBCCDDEEFGHI,0
18,AAAAABBBCCCDEFGHIJ,1
18,AAAAABBBCCDDEFGHIJ,6
18,AAAAAAAAAABBBCCDEF,0
18,AAABBBCCCDEFGHIJKL,4
18,AAAAAAAAABBBCCDDEE,0
18,AAAAABBBCCCDDDEEFG,0
18,AAAAAAAAABBBBCCCDD,0
18,AAAABBBBCCCCDDEFGH,0
18,AAAAAABBBBCCCCDDEE,0
18,AAAAABBCCDDEFGHIJK,6
18,AAAAAAAABBBBBBCDEF,0
18,AAAAAAABBBCCDDEFGH,0
18,AAAAAAAABBBBBCCCCC,0
18,AAAAAABBBBCCCDDDEF,0
18,AAABBBCCCDDDEEFFGG,0
18,AAAAAAAAABBBBBCCDE,0
